0,000000E+0	100,000000E+0	100,000000E+0	3,000636E+0	-361,221778E-3	5,046167E+0
100,000000E-3	100,000000E+0	100,000000E+0	3,171234E+0	-361,221778E-3	4,781528E+0
200,000000E-3	100,000000E+0	100,000000E+0	3,019591E+0	-342,739704E-3	5,046167E+0
300,000000E-3	100,000000E+0	100,000000E+0	3,095413E+0	-342,739704E-3	5,416662E+0
400,000000E-3	100,000000E+0	100,000000E+0	3,720937E+0	-342,739704E-3	5,972405E+0
500,000000E-3	100,000000E+0	100,000000E+0	4,137953E+0	-342,739704E-3	6,422291E+0
600,000000E-3	100,000000E+0	100,000000E+0	4,062132E+0	-342,739704E-3	6,925106E+0
700,000000E-3	100,000000E+0	100,000000E+0	4,498104E+0	-324,257630E-3	7,507312E+0
800,000000E-3	100,000000E+0	100,000000E+0	4,801388E+0	-287,293481E-3	7,586704E+0
900,000000E-3	100,000000E+0	100,000000E+0	4,877209E+0	-250,329333E-3	7,824879E+0
1,000000E+0	100,000000E+0	100,000000E+0	4,896165E+0	-213,365184E-3	8,036591E+0
1,100000E+0	100,000000E+0	100,000000E+0	5,370047E+0	-194,883110E-3	8,354158E+0
1,200000E+0	100,000000E+0	100,000000E+0	5,749152E+0	-157,918961E-3	8,698189E+0
1,300000E+0	100,000000E+0	100,000000E+0	5,900795E+0	-102,472739E-3	9,227467E+0
1,400000E+0	100,000000E+0	100,000000E+0	6,090348E+0	-102,472739E-3	9,201003E+0
1,500000E+0	100,000000E+0	100,000000E+0	6,241990E+0	-120,954813E-3	9,571498E+0
1,600000E+0	100,000000E+0	100,000000E+0	6,526319E+0	-102,472739E-3	9,809673E+0
1,700000E+0	100,000000E+0	100,000000E+0	6,829604E+0	-65,508590E-3	10,127241E+0
1,800000E+0	100,000000E+0	100,000000E+0	6,867514E+0	-83,990664E-3	9,809673E+0
1,900000E+0	100,000000E+0	100,000000E+0	6,981246E+0	-120,954813E-3	9,730282E+0
2,000000E+0	100,000000E+0	100,000000E+0	7,227665E+0	-47,026516E-3	10,550663E+0
2,100000E+0	100,000000E+0	100,000000E+0	7,417217E+0	-10,062367E-3	10,550663E+0
2,200000E+0	100,000000E+0	100,000000E+0	7,568860E+0	-10,062367E-3	10,894694E+0
2,300000E+0	100,000000E+0	100,000000E+0	7,872144E+0	8,419707E-3	10,762375E+0
2,400000E+0	100,000000E+0	100,000000E+0	7,966921E+0	8,419707E-3	10,947622E+0
2,500000E+0	100,000000E+0	100,000000E+0	8,194384E+0	45,383855E-3	10,974086E+0
2,600000E+0	100,000000E+0	100,000000E+0	8,402892E+0	82,348004E-3	11,582756E+0
2,700000E+0	100,000000E+0	100,000000E+0	8,478713E+0	100,830078E-3	11,609220E+0
2,800000E+0	100,000000E+0	100,000000E+0	8,649311E+0	119,312152E-3	11,953251E+0
2,900000E+0	100,000000E+0	100,000000E+0	8,763043E+0	137,794227E-3	11,926787E+0
